time;gFx;gFy;gFz;TgF
137.225719;-0.0105;-0.0107;1.0078;1.008
137.228136;-0.0093;-0.0117;1.0095;1.010
137.229697;-0.0086;-0.0115;1.0088;1.009
137.232306;-0.0081;-0.0122;1.0044;1.004
137.233844;-0.0078;-0.0120;1.0029;1.003
137.236000;-0.0071;-0.0122;1.0041;1.004
137.238834;-0.0068;-0.0132;1.0075;1.008
137.240010;-0.0071;-0.0127;1.0090;1.009
137.242268;-0.0073;-0.0129;1.0083;1.008
137.243884;-0.0073;-0.0117;1.0049;1.005
137.246006;-0.0071;-0.0112;1.0029;1.003
137.249065;-0.0071;-0.0115;1.0054;1.005
137.250073;-0.0088;-0.0103;1.0105;1.011
137.251844;-0.0088;-0.0110;1.0122;1.012
137.253869;-0.0078;-0.0112;1.0110;1.011
137.256071;-0.0076;-0.0105;1.0083;1.008
137.258160;-0.0083;-0.0107;1.0044;1.004
137.260254;-0.0098;-0.0122;1.0066;1.007
137.261974;-0.0100;-0.0120;1.0085;1.009
137.263752;-0.0112;-0.0120;1.0124;1.013
137.269168;-0.0115;-0.0137;1.0124;1.013
137.269834;-0.0110;-0.0142;1.0107;1.011
137.270199;-0.0090;-0.0127;1.0054;1.005
137.271877;-0.0107;-0.0120;1.0078;1.008
137.274317;-0.0100;-0.0110;1.0115;1.012
137.276306;-0.0103;-0.0098;1.0154;1.015
137.278713;-0.0088;-0.0110;1.0124;1.013
137.280197;-0.0095;-0.0107;1.0112;1.011
137.283683;-0.0088;-0.0110;1.0088;1.009
137.284966;-0.0090;-0.0129;1.0097;1.010
137.285837;-0.0093;-0.0127;1.0115;1.012
137.287913;-0.0093;-0.0122;1.0137;1.014
137.290820;-0.0093;-0.0120;1.0124;1.013
137.292965;-0.0088;-0.0115;1.0088;1.009
137.294611;-0.0103;-0.0112;1.0088;1.009
137.296381;-0.0107;-0.0112;1.0080;1.008
137.300384;-0.0110;-0.0125;1.0112;1.011
137.301465;-0.0120;-0.0132;1.0127;1.013
137.302132;-0.0105;-0.0125;1.0115;1.012
137.303851;-0.0090;-0.0122;1.0080;1.008
137.306520;-0.0105;-0.0112;1.0071;1.007
137.307841;-0.0103;-0.0112;1.0071;1.007
137.309811;-0.0076;-0.0115;1.0073;1.007
137.312481;-0.0064;-0.0120;1.0080;1.008
137.314667;-0.0083;-0.0112;1.0102;1.010
137.316087;-0.0093;-0.0120;1.0088;1.009
137.317941;-0.0100;-0.0122;1.0073;1.007
137.319865;-0.0105;-0.0117;1.0046;1.005
137.321856;-0.0093;-0.0115;1.0056;1.006
137.325552;-0.0078;-0.0125;1.0073;1.007
137.326134;-0.0073;-0.0110;1.0090;1.009
137.328245;-0.0071;-0.0103;1.0105;1.011
137.331766;-0.0098;-0.0112;1.0102;1.010
137.332478;-0.0100;-0.0090;1.0095;1.010
137.333929;-0.0093;-0.0093;1.0100;1.010
137.335926;-0.0081;-0.0115;1.0105;1.011
137.337833;-0.0081;-0.0107;1.0127;1.013
137.339803;-0.0081;-0.0098;1.0122;1.012
137.342975;-0.0095;-0.0107;1.0122;1.012
137.346984;-0.0107;-0.0110;1.0102;1.010
137.348797;-0.0105;-0.0117;1.0100;1.010
137.350966;-0.0112;-0.0134;1.0137;1.014
137.352755;-0.0115;-0.0134;1.0151;1.015
137.354602;-0.0088;-0.0134;1.0139;1.014
137.356057;-0.0100;-0.0132;1.0119;1.012
137.357008;-0.0103;-0.0132;1.0107;1.011
137.360672;-0.0098;-0.0120;1.0093;1.009
137.362377;-0.0103;-0.0115;1.0127;1.013
137.364194;-0.0098;-0.0117;1.0139;1.014
137.365355;-0.0103;-0.0112;1.0129;1.013
137.366723;-0.0098;-0.0103;1.0110;1.011
137.370862;-0.0095;-0.0088;1.0083;1.008
137.372640;-0.0098;-0.0095;1.0093;1.009
137.373442;-0.0093;-0.0100;1.0100;1.010
137.374519;-0.0071;-0.0112;1.0122;1.012
137.376052;-0.0073;-0.0105;1.0119;1.012
137.378787;-0.0071;-0.0107;1.0102;1.010
137.381616;-0.0081;-0.0117;1.0049;1.005
137.383344;-0.0081;-0.0115;1.0032;1.003
137.385019;-0.0076;-0.0132;1.0056;1.006
137.391081;-0.0105;-0.0117;1.0112;1.011
137.391730;-0.0107;-0.0112;1.0137;1.014
137.392121;-0.0081;-0.0122;1.0117;1.012
137.392495;-0.0090;-0.0137;1.0046;1.005
137.394106;-0.0105;-0.0132;1.0039;1.004
137.396289;-0.0112;-0.0144;1.0051;1.005
137.410711;-0.0105;-0.0132;1.0097;1.010
137.411494;-0.0105;-0.0132;1.0110;1.011
137.411873;-0.0105;-0.0117;1.0119;1.012
137.412230;-0.0086;-0.0110;1.0115;1.012
137.412585;-0.0090;-0.0122;1.0093;1.009
137.413074;-0.0086;-0.0100;1.0093;1.009
137.413423;-0.0088;-0.0090;1.0102;1.010
137.413777;-0.0078;-0.0090;1.0137;1.014
137.422491;-0.0078;-0.0110;1.0127;1.013
137.423128;-0.0083;-0.0103;1.0117;1.012
137.423494;-0.0073;-0.0100;1.0095;1.010
137.423849;-0.0076;-0.0105;1.0090;1.009
137.424208;-0.0071;-0.0105;1.0090;1.009
137.424546;-0.0088;-0.0110;1.0107;1.011
137.425787;-0.0088;-0.0110;1.0112;1.011
137.427982;-0.0083;-0.0110;1.0090;1.009
137.429955;-0.0112;-0.0105;1.0073;1.007
137.433536;-0.0117;-0.0120;1.0075;1.008
137.434927;-0.0110;-0.0115;1.0090;1.009
137.436051;-0.0098;-0.0120;1.0102;1.010
137.438267;-0.0093;-0.0115;1.0093;1.009
137.440372;-0.0103;-0.0120;1.0051;1.005
137.442148;-0.0105;-0.0144;1.0044;1.005
137.444040;-0.0110;-0.0139;1.0061;1.006
137.446104;-0.0127;-0.0142;1.0071;1.007
137.449201;-0.0125;-0.0144;1.0073;1.007
137.450129;-0.0122;-0.0142;1.0058;1.006
137.452044;-0.0107;-0.0129;1.0036;1.004
137.453764;-0.0095;-0.0122;1.0041;1.004
137.455936;-0.0100;-0.0115;1.0049;1.005
137.458028;-0.0100;-0.0122;1.0083;1.008
137.460135;-0.0088;-0.0125;1.0080;1.008
137.462072;-0.0090;-0.0117;1.0034;1.004
137.463991;-0.0093;-0.0110;1.0029;1.003
137.466407;-0.0093;-0.0112;1.0027;1.003
137.467928;-0.0073;-0.0115;1.0036;1.004
137.469789;-0.0076;-0.0122;1.0054;1.005
137.471950;-0.0090;-0.0129;1.0071;1.007
137.473852;-0.0103;-0.0127;1.0054;1.005
137.475897;-0.0105;-0.0132;1.0058;1.006
137.478039;-0.0103;-0.0129;1.0056;1.006
137.480127;-0.0090;-0.0132;1.0066;1.007
137.486651;-0.0088;-0.0122;1.0085;1.009
137.487575;-0.0095;-0.0110;1.0107;1.011
137.487950;-0.0098;-0.0115;1.0097;1.010
137.488306;-0.0095;-0.0117;1.0090;1.009
137.489832;-0.0090;-0.0127;1.0075;1.008
137.492247;-0.0095;-0.0129;1.0063;1.006
137.494610;-0.0117;-0.0129;1.0044;1.005
137.497311;-0.0088;-0.0103;1.0046;1.005
137.509343;-0.0086;-0.0098;1.0044;1.004
137.510115;-0.0071;-0.0090;1.0041;1.004
137.510575;-0.0073;-0.0083;1.0027;1.003
137.510956;-0.0061;-0.0088;1.0019;1.002
137.511304;-0.0083;-0.0103;1.0019;1.002
137.511650;-0.0076;-0.0127;1.0063;1.006
137.511988;-0.0068;-0.0129;1.0054;1.005
137.512330;-0.0083;-0.0120;1.0029;1.003
137.514702;-0.0090;-0.0120;1.0012;1.001
137.521816;-0.0100;-0.0110;0.9985;0.999
137.524504;-0.0095;-0.0112;0.9983;0.998
137.526281;-0.0103;-0.0115;1.0000;1.000
137.527624;-0.0107;-0.0129;1.0039;1.004
137.531852;-0.0112;-0.0132;1.0036;1.004
137.532836;-0.0117;-0.0137;1.0022;1.002
137.534814;-0.0115;-0.0151;1.0019;1.002
137.536895;-0.0117;-0.0142;1.0014;1.002
137.538982;-0.0115;-0.0127;1.0007;1.001
137.540878;-0.0103;-0.0115;1.0029;1.003
137.543049;-0.0107;-0.0110;1.0036;1.004
137.544997;-0.0090;-0.0103;1.0044;1.004
137.546886;-0.0098;-0.0090;1.0029;1.003
137.547305;-0.0103;-0.0090;1.0017;1.002
137.548234;-0.0088;-0.0107;1.0012;1.001
137.549047;-0.0076;-0.0107;1.0049;1.005
137.549415;-0.0081;-0.0107;1.0061;1.006
137.550015;-0.0088;-0.0103;1.0054;1.005
137.552259;-0.0100;-0.0086;1.0049;1.005
137.554363;-0.0090;-0.0093;1.0032;1.003
137.556096;-0.0071;-0.0105;1.0000;1.000
137.558172;-0.0071;-0.0112;1.0007;1.001
137.559892;-0.0083;-0.0129;1.0056;1.006
137.561917;-0.0093;-0.0132;1.0088;1.009
137.570508;-0.0100;-0.0134;1.0090;1.009
137.571354;-0.0107;-0.0134;1.0046;1.005
137.571742;-0.0112;-0.0129;1.0014;1.002
137.572104;-0.0115;-0.0125;1.0010;1.001
137.572453;-0.0110;-0.0103;1.0046;1.005
137.574234;-0.0100;-0.0107;1.0058;1.006
137.577406;-0.0093;-0.0120;1.0068;1.007
137.580203;-0.0090;-0.0122;1.0046;1.005
137.580791;-0.0088;-0.0147;1.0032;1.003
137.584336;-0.0125;-0.0154;1.0044;1.005
137.585062;-0.0115;-0.0122;1.0044;1.005
137.586360;-0.0098;-0.0117;1.0041;1.004
137.588408;-0.0086;-0.0103;1.0017;1.002
137.590363;-0.0107;-0.0083;1.0017;1.002
137.592514;-0.0110;-0.0086;1.0019;1.002
137.594641;-0.0078;-0.0078;1.0034;1.003
137.596689;-0.0071;-0.0088;1.0039;1.004
137.599570;-0.0071;-0.0115;1.0027;1.003
137.600727;-0.0083;-0.0132;1.0002;1.000
137.602620;-0.0088;-0.0129;1.0005;1.001
137.605290;-0.0093;-0.0122;1.0019;1.002
137.606160;-0.0078;-0.0142;1.0029;1.003
137.608413;-0.0083;-0.0139;1.0032;1.003
137.610628;-0.0098;-0.0132;1.0054;1.005
137.612425;-0.0100;-0.0137;1.0056;1.006
137.616498;-0.0107;-0.0137;1.0049;1.005
137.617114;-0.0103;-0.0134;1.0071;1.007
137.618114;-0.0107;-0.0134;1.0071;1.007
137.620428;-0.0083;-0.0134;1.0063;1.006
137.622757;-0.0103;-0.0129;1.0066;1.007
137.624678;-0.0110;-0.0134;1.0066;1.007
137.626762;-0.0098;-0.0122;1.0097;1.010
137.628245;-0.0107;-0.0115;1.0102;1.010
137.630687;-0.0110;-0.0100;1.0088;1.009
137.633340;-0.0100;-0.0098;1.0056;1.006
137.635027;-0.0076;-0.0100;1.0056;1.006
137.636736;-0.0064;-0.0105;1.0061;1.006
137.640013;-0.0071;-0.0110;1.0097;1.010
137.642104;-0.0073;-0.0103;1.0095;1.010
137.644277;-0.0083;-0.0107;1.0078;1.008
137.645126;-0.0086;-0.0112;1.0056;1.006
137.646746;-0.0088;-0.0132;1.0049;1.005
137.650379;-0.0112;-0.0132;1.0068;1.007
137.653092;-0.0122;-0.0120;1.0112;1.011
137.654199;-0.0122;-0.0117;1.0122;1.012
137.654728;-0.0112;-0.0125;1.0119;1.012
137.656248;-0.0120;-0.0122;1.0056;1.006
137.658332;-0.0117;-0.0129;1.0041;1.004
137.660372;-0.0107;-0.0137;1.0051;1.005
137.662162;-0.0103;-0.0132;1.0056;1.006
137.664103;-0.0112;-0.0137;1.0073;1.007
137.669745;-0.0107;-0.0127;1.0085;1.009
137.670405;-0.0100;-0.0132;1.0083;1.008
137.670917;-0.0083;-0.0134;1.0083;1.008
137.672146;-0.0090;-0.0127;1.0068;1.007
137.674220;-0.0078;-0.0129;1.0068;1.007
137.676983;-0.0073;-0.0142;1.0075;1.008
137.678427;-0.0073;-0.0132;1.0073;1.007
137.680646;-0.0073;-0.0112;1.0073;1.007
137.682549;-0.0088;-0.0093;1.0090;1.009
137.689742;-0.0086;-0.0090;1.0105;1.011
137.690413;-0.0095;-0.0090;1.0119;1.012
137.690990;-0.0081;-0.0098;1.0119;1.012
137.691370;-0.0073;-0.0093;1.0115;1.012
137.692504;-0.0073;-0.0100;1.0100;1.010
137.694242;-0.0086;-0.0103;1.0102;1.010
137.696165;-0.0088;-0.0107;1.0107;1.011
137.699120;-0.0073;-0.0137;1.0088;1.009
137.700840;-0.0076;-0.0132;1.0102;1.010
137.701987;-0.0083;-0.0125;1.0110;1.011
137.703974;-0.0088;-0.0125;1.0115;1.012
137.706205;-0.0090;-0.0125;1.0122;1.012
137.708799;-0.0088;-0.0127;1.0100;1.010
137.710196;-0.0073;-0.0105;1.0090;1.009
137.712103;-0.0066;-0.0103;1.0088;1.009
137.714309;-0.0081;-0.0105;1.0102;1.010
137.716187;-0.0095;-0.0117;1.0127;1.013
137.718500;-0.0088;-0.0117;1.0115;1.012
137.720774;-0.0100;-0.0129;1.0083;1.008
137.722569;-0.0088;-0.0134;1.0058;1.006
137.724719;-0.0098;-0.0125;1.0054;1.005
137.726663;-0.0103;-0.0110;1.0102;1.010
137.728469;-0.0098;-0.0105;1.0117;1.012
137.730357;-0.0100;-0.0107;1.0124;1.013
137.733698;-0.0100;-0.0110;1.0097;1.010
137.735278;-0.0095;-0.0110;1.0078;1.008
137.736273;-0.0098;-0.0117;1.0075;1.008
137.741170;-0.0093;-0.0127;1.0100;1.010
137.743424;-0.0095;-0.0120;1.0102;1.010
137.744577;-0.0105;-0.0137;1.0102;1.010
137.746191;-0.0105;-0.0137;1.0102;1.010
137.747640;-0.0125;-0.0122;1.0085;1.009
137.750345;-0.0103;-0.0122;1.0090;1.009
137.752186;-0.0103;-0.0117;1.0083;1.008
137.753584;-0.0100;-0.0098;1.0095;1.010
137.755525;-0.0071;-0.0112;1.0117;1.012
137.758308;-0.0073;-0.0112;1.0107;1.011
137.759028;-0.0086;-0.0115;1.0117;1.012
137.760333;-0.0081;-0.0134;1.0129;1.013
137.762331;-0.0071;-0.0142;1.0119;1.012
137.764598;-0.0051;-0.0142;1.0117;1.012
137.766676;-0.0051;-0.0132;1.0110;1.011
137.768425;-0.0081;-0.0132;1.0105;1.011
137.770604;-0.0105;-0.0112;1.0115;1.012
137.773255;-0.0110;-0.0115;1.0132;1.013
137.774336;-0.0098;-0.0100;1.0134;1.014
137.776448;-0.0086;-0.0090;1.0134;1.013
137.778545;-0.0078;-0.0098;1.0117;1.012
137.780036;-0.0081;-0.0112;1.0097;1.010
137.785790;-0.0086;-0.0120;1.0115;1.012
137.786541;-0.0088;-0.0120;1.0122;1.012
137.786919;-0.0095;-0.0115;1.0127;1.013
137.788311;-0.0103;-0.0122;1.0124;1.013
137.790931;-0.0110;-0.0122;1.0107;1.011
137.792700;-0.0117;-0.0110;1.0075;1.008
137.794088;-0.0103;-0.0110;1.0061;1.006
137.796538;-0.0095;-0.0110;1.0066;1.007
137.806556;-0.0081;-0.0117;1.0100;1.010
137.807168;-0.0088;-0.0132;1.0105;1.011
137.807538;-0.0081;-0.0134;1.0083;1.008
137.807893;-0.0076;-0.0132;1.0056;1.006
137.808245;-0.0078;-0.0132;1.0051;1.005
137.808595;-0.0090;-0.0112;1.0056;1.006
137.810725;-0.0095;-0.0112;1.0073;1.007
137.812813;-0.0095;-0.0112;1.0117;1.012
137.814939;-0.0088;-0.0115;1.0102;1.010
137.816960;-0.0078;-0.0117;1.0093;1.009
137.818517;-0.0093;-0.0112;1.0102;1.010
137.820288;-0.0112;-0.0125;1.0095;1.010
137.822633;-0.0107;-0.0120;1.0105;1.011
137.824355;-0.0105;-0.0115;1.0122;1.012
137.826375;-0.0100;-0.0127;1.0117;1.012
137.828703;-0.0100;-0.0125;1.0095;1.010
137.830135;-0.0095;-0.0110;1.0068;1.007
137.832365;-0.0093;-0.0107;1.0068;1.007
137.834715;-0.0071;-0.0105;1.0112;1.011
137.836245;-0.0066;-0.0107;1.0137;1.014
137.838660;-0.0078;-0.0110;1.0134;1.014
137.840120;-0.0073;-0.0120;1.0095;1.010
137.842074;-0.0076;-0.0132;1.0032;1.003
137.844081;-0.0064;-0.0137;1.0022;1.002
137.846066;-0.0068;-0.0139;1.0066;1.007
137.848904;-0.0090;-0.0112;1.0129;1.013
137.850330;-0.0098;-0.0112;1.0129;1.013
137.852563;-0.0095;-0.0117;1.0075;1.008
137.854127;-0.0081;-0.0120;1.0049;1.005
137.857018;-0.0078;-0.0134;1.0019;1.002
137.858224;-0.0090;-0.0142;1.0049;1.005
137.860395;-0.0088;-0.0137;1.0075;1.008
137.862203;-0.0107;-0.0127;1.0117;1.012
137.864217;-0.0117;-0.0110;1.0080;1.008
137.867071;-0.0115;-0.0103;1.0046;1.005
137.869403;-0.0100;-0.0107;1.0007;1.001
137.870684;-0.0105;-0.0117;1.0022;1.002
137.872754;-0.0105;-0.0120;1.0063;1.006
137.876264;-0.0103;-0.0107;1.0095;1.010
137.877649;-0.0100;-0.0110;1.0088;1.009
137.883108;-0.0090;-0.0112;1.0068;1.007
137.885460;-0.0093;-0.0115;1.0017;1.002
137.887274;-0.0105;-0.0125;1.0005;1.001
137.890614;-0.0100;-0.0115;1.0036;1.004
137.892764;-0.0078;-0.0112;1.0107;1.011
137.894495;-0.0078;-0.0112;1.0124;1.013
137.897571;-0.0086;-0.0107;1.0078;1.008
137.899281;-0.0098;-0.0120;1.0024;1.003
137.899672;-0.0093;-0.0122;1.0014;1.002
137.900021;-0.0093;-0.0117;1.0071;1.007
137.900374;-0.0078;-0.0105;1.0102;1.010
137.900722;-0.0068;-0.0098;1.0112;1.011
137.906664;-0.0076;-0.0098;1.0068;1.007
137.907331;-0.0088;-0.0105;1.0049;1.005
137.907711;-0.0076;-0.0112;1.0014;1.002
137.908257;-0.0081;-0.0112;1.0039;1.004
137.911093;-0.0076;-0.0112;1.0071;1.007
137.912552;-0.0083;-0.0120;1.0090;1.009
137.914689;-0.0093;-0.0107;1.0046;1.005
137.921299;-0.0083;-0.0098;1.0014;1.002
137.921936;-0.0086;-0.0103;0.9995;1.000
137.922307;-0.0088;-0.0100;1.0007;1.001
137.923062;-0.0095;-0.0112;1.0061;1.006
137.924472;-0.0098;-0.0117;1.0100;1.010
137.926922;-0.0103;-0.0110;1.0083;1.008
137.929246;-0.0090;-0.0120;1.0012;1.001
137.930750;-0.0088;-0.0125;0.9956;0.996
137.933002;-0.0093;-0.0117;0.9951;0.995
137.934536;-0.0093;-0.0112;1.0014;1.002
137.936167;-0.0100;-0.0110;1.0046;1.005
137.938127;-0.0115;-0.0110;1.0071;1.007
137.940260;-0.0103;-0.0115;1.0007;1.001
137.942170;-0.0093;-0.0115;0.9992;0.999
137.944238;-0.0090;-0.0115;0.9990;0.999
137.946375;-0.0105;-0.0117;1.0029;1.003
137.948863;-0.0098;-0.0107;1.0061;1.006
137.950327;-0.0100;-0.0112;1.0061;1.006
137.952487;-0.0105;-0.0117;1.0012;1.001
137.954292;-0.0105;-0.0122;0.9988;0.999
137.956116;-0.0093;-0.0132;0.9985;0.999
137.958687;-0.0088;-0.0142;1.0010;1.001
137.960346;-0.0086;-0.0122;1.0054;1.005
137.964487;-0.0088;-0.0120;1.0080;1.008
137.965452;-0.0103;-0.0117;1.0075;1.008
137.967670;-0.0105;-0.0098;1.0049;1.005
137.969647;-0.0103;-0.0112;1.0049;1.005
137.972732;-0.0103;-0.0120;1.0061;1.006
137.975454;-0.0100;-0.0122;1.0073;1.007
137.977370;-0.0090;-0.0125;1.0073;1.007
137.979519;-0.0095;-0.0125;1.0061;1.006
137.982418;-0.0105;-0.0105;1.0039;1.004
137.985343;-0.0095;-0.0107;1.0039;1.004
137.986798;-0.0083;-0.0112;1.0041;1.004
137.987221;-0.0090;-0.0105;1.0068;1.007
137.987577;-0.0088;-0.0107;1.0073;1.007
137.993121;-0.0078;-0.0117;1.0046;1.005
137.993771;-0.0076;-0.0115;1.0010;1.001
137.994360;-0.0083;-0.0120;1.0007;1.001
137.994791;-0.0081;-0.0129;1.0027;1.003
137.997807;-0.0103;-0.0144;1.0039;1.004
138.013240;-0.0103;-0.0125;1.0066;1.007
138.013847;-0.0105;-0.0122;1.0046;1.005
138.014539;-0.0105;-0.0115;1.0024;1.003
138.014930;-0.0095;-0.0115;0.9978;0.998
138.015301;-0.0098;-0.0115;1.0012;1.001
138.015644;-0.0100;-0.0115;1.0034;1.004
138.015988;-0.0110;-0.0112;1.0083;1.008
138.016330;-0.0103;-0.0120;1.0080;1.008
138.016667;-0.0103;-0.0117;1.0056;1.006
138.017018;-0.0107;-0.0127;1.0022;1.002
138.026731;-0.0105;-0.0129;1.0005;1.001
138.027373;-0.0090;-0.0122;1.0024;1.003
138.027740;-0.0095;-0.0110;1.0058;1.006
138.028080;-0.0095;-0.0105;1.0063;1.006
138.028430;-0.0095;-0.0103;1.0051;1.005
138.028766;-0.0098;-0.0095;1.0041;1.004
138.031278;-0.0090;-0.0105;1.0029;1.003
138.037780;-0.0064;-0.0115;1.0063;1.006
138.038539;-0.0090;-0.0105;1.0090;1.009
138.038949;-0.0095;-0.0112;1.0088;1.009
138.039329;-0.0076;-0.0112;1.0068;1.007
138.040668;-0.0068;-0.0115;1.0041;1.004
138.043128;-0.0083;-0.0129;1.0063;1.006
138.044577;-0.0100;-0.0156;1.0071;1.007
138.047695;-0.0103;-0.0156;1.0080;1.008
138.050424;-0.0093;-0.0132;1.0078;1.008
138.051213;-0.0105;-0.0125;1.0085;1.009
138.053715;-0.0110;-0.0120;1.0085;1.009
138.054566;-0.0086;-0.0115;1.0058;1.006
138.056623;-0.0088;-0.0115;1.0088;1.009
138.058298;-0.0088;-0.0110;1.0100;1.010
138.060333;-0.0093;-0.0117;1.0102;1.010
138.062624;-0.0105;-0.0125;1.0078;1.008
138.064644;-0.0093;-0.0125;1.0063;1.006
138.066598;-0.0105;-0.0112;1.0049;1.005
138.068522;-0.0100;-0.0115;1.0044;1.004
138.070579;-0.0103;-0.0098;1.0058;1.006
138.072711;-0.0095;-0.0090;1.0073;1.007
138.074909;-0.0095;-0.0093;1.0083;1.008
138.076666;-0.0100;-0.0112;1.0073;1.007
138.078743;-0.0076;-0.0117;1.0044;1.004
138.086074;-0.0073;-0.0127;1.0036;1.004
138.086852;-0.0088;-0.0134;1.0058;1.006
138.087822;-0.0100;-0.0127;1.0071;1.007
138.088205;-0.0095;-0.0125;1.0105;1.011
138.088680;-0.0107;-0.0120;1.0078;1.008
138.090773;-0.0112;-0.0112;1.0071;1.007
138.093062;-0.0095;-0.0120;1.0061;1.006
138.094126;-0.0090;-0.0132;1.0063;1.006
138.096426;-0.0095;-0.0139;1.0085;1.009
138.109514;-0.0105;-0.0139;1.0117;1.012
138.110141;-0.0120;-0.0139;1.0102;1.010
138.110573;-0.0112;-0.0142;1.0090;1.009
138.110942;-0.0100;-0.0129;1.0075;1.008
138.111285;-0.0103;-0.0122;1.0088;1.009
138.111636;-0.0100;-0.0103;1.0119;1.012
138.111970;-0.0093;-0.0093;1.0124;1.013
138.112785;-0.0090;-0.0086;1.0122;1.012
138.120627;-0.0081;-0.0093;1.0097;1.010
138.121275;-0.0068;-0.0103;1.0095;1.010
138.121766;-0.0068;-0.0105;1.0093;1.009
138.122176;-0.0064;-0.0115;1.0088;1.009
138.122717;-0.0076;-0.0122;1.0117;1.012
138.124445;-0.0076;-0.0122;1.0119;1.012
138.126740;-0.0071;-0.0120;1.0105;1.011
138.128430;-0.0086;-0.0112;1.0085;1.009
138.130717;-0.0090;-0.0120;1.0061;1.006
138.136501;-0.0088;-0.0125;1.0132;1.013
138.137441;-0.0093;-0.0134;1.0146;1.015
138.137816;-0.0120;-0.0132;1.0117;1.012
138.139032;-0.0103;-0.0122;1.0061;1.006
138.140509;-0.0090;-0.0120;1.0054;1.005
138.142310;-0.0083;-0.0129;1.0051;1.005
138.144416;-0.0090;-0.0129;1.0075;1.008
138.146622;-0.0086;-0.0125;1.0115;1.012
138.148975;-0.0086;-0.0115;1.0095;1.010
138.150748;-0.0088;-0.0115;1.0080;1.008
138.152627;-0.0086;-0.0120;1.0049;1.005
138.154246;-0.0105;-0.0115;1.0083;1.008
138.156786;-0.0112;-0.0107;1.0110;1.011
138.158541;-0.0098;-0.0105;1.0129;1.013
138.160627;-0.0098;-0.0093;1.0129;1.013
138.162237;-0.0095;-0.0088;1.0117;1.012
138.164913;-0.0090;-0.0100;1.0088;1.009
138.166789;-0.0086;-0.0098;1.0085;1.009
138.168683;-0.0103;-0.0105;1.0090;1.009
138.170386;-0.0095;-0.0112;1.0127;1.013
138.173210;-0.0090;-0.0120;1.0134;1.014
138.175054;-0.0098;-0.0115;1.0141;1.014
138.177400;-0.0103;-0.0100;1.0112;1.011
138.179070;-0.0098;-0.0100;1.0115;1.012
138.190894;-0.0103;-0.0100;1.0110;1.011
138.192620;-0.0098;-0.0112;1.0134;1.014
138.193707;-0.0098;-0.0107;1.0132;1.013
138.195465;-0.0095;-0.0103;1.0119;1.012
138.196617;-0.0093;-0.0112;1.0112;1.011
138.197773;-0.0086;-0.0117;1.0100;1.010
138.199036;-0.0081;-0.0098;1.0100;1.010
138.200352;-0.0081;-0.0100;1.0110;1.011
138.201481;-0.0083;-0.0112;1.0119;1.012
138.203148;-0.0066;-0.0132;1.0110;1.011
138.204407;-0.0068;-0.0122;1.0100;1.010
138.205641;-0.0083;-0.0129;1.0102;1.010
138.207484;-0.0095;-0.0117;1.0110;1.011
138.207891;-0.0093;-0.0117;1.0112;1.011
138.208846;-0.0078;-0.0107;1.0127;1.013
138.213979;-0.0093;-0.0110;1.0112;1.011
138.215053;-0.0095;-0.0115;1.0080;1.008
138.215506;-0.0100;-0.0127;1.0061;1.006
138.225960;-0.0095;-0.0134;1.0068;1.007
138.226785;-0.0100;-0.0129;1.0090;1.009
138.227154;-0.0110;-0.0134;1.0093;1.009
138.227517;-0.0112;-0.0142;1.0100;1.010
138.227937;-0.0110;-0.0137;1.0088;1.009
138.228268;-0.0122;-0.0120;1.0063;1.006
138.228619;-0.0112;-0.0120;1.0071;1.007
138.231472;-0.0105;-0.0112;1.0088;1.009
138.236398;-0.0110;-0.0105;1.0093;1.009
138.237049;-0.0093;-0.0105;1.0105;1.011
138.237553;-0.0086;-0.0098;1.0073;1.007
138.238817;-0.0078;-0.0105;1.0061;1.006
138.240487;-0.0083;-0.0117;1.0051;1.005
138.242860;-0.0110;-0.0112;1.0102;1.010
138.244531;-0.0107;-0.0105;1.0134;1.014
138.246962;-0.0107;-0.0117;1.0144;1.015
138.252766;-0.0088;-0.0117;1.0117;1.012
138.253404;-0.0078;-0.0117;1.0105;1.011
138.253780;-0.0098;-0.0112;1.0090;1.009
138.254752;-0.0100;-0.0125;1.0088;1.009
138.256823;-0.0088;-0.0122;1.0107;1.011
138.258780;-0.0083;-0.0112;1.0105;1.011
138.260613;-0.0076;-0.0117;1.0093;1.009
138.262939;-0.0081;-0.0120;1.0085;1.009
138.267276;-0.0088;-0.0129;1.0075;1.008
138.267908;-0.0081;-0.0132;1.0068;1.007
138.268392;-0.0095;-0.0125;1.0078;1.008
138.270535;-0.0095;-0.0125;1.0083;1.008
138.272786;-0.0090;-0.0127;1.0071;1.007
138.274376;-0.0076;-0.0139;1.0071;1.007
138.276689;-0.0081;-0.0144;1.0078;1.008
138.278827;-0.0086;-0.0122;1.0061;1.006
138.280578;-0.0083;-0.0122;1.0056;1.006
138.287971;-0.0078;-0.0134;1.0044;1.004
138.289853;-0.0090;-0.0132;1.0024;1.003
138.291117;-0.0088;-0.0115;1.0051;1.005
138.291945;-0.0093;-0.0122;1.0073;1.007
138.292989;-0.0107;-0.0117;1.0058;1.006
138.293937;-0.0093;-0.0117;1.0051;1.005
138.295215;-0.0098;-0.0107;1.0061;1.006
138.297207;-0.0110;-0.0115;1.0058;1.006
138.300986;-0.0100;-0.0120;1.0036;1.004
